ID,projects,# of commit,UTC of create,UTC of last modify,# of stars,# of issues,# of forks,# of releases,# of Contributors,# of requests,about,commit url,UTC of buggy commit,UTC of fix commit,start line,end line,defect method,change lines,resource types,root causes,fixed approaches,patch correction,standard libraries,third-party libraries,is interprocedural,key variable name,key variable location,key variable attribute,defect file hash,fix file hash,defect file url,fix file url
23,Alluxio/alluxio,34034,2012-12-21T17:43:46Z,2023-06-21T20:17:28Z,6274,857,2844,60,353,313,"Alluxio, data orchestration for analytics and machine learning in the cloud",https://github.com/Alluxio/alluxio/commit/1d1383c034860937961f9b8e9d377bb8121cf338,2012-12-21T17:43:46Z,2017-05-26T22:19:53Z,149,163,core/client/fs/src/main/java/alluxio/client/block/stream/LocalFilePacketReader.java:close,"core/client/fs/src/main/java/alluxio/client/block/stream/LocalFilePacketReader.java@@ -155,6 +156,9 @@",file,noCloseRPath,CloseOnExcep,no,,io.netty.channel.Channel,no,mChannel,core/client/fs/src/main/java/alluxio/client/block/stream/LocalFilePacketReader.java:122,instance variable,762ecd9d557c6a1de47bd7ef16f2ba48ec894069e87ba897be536b0997e373a0,0e3dfc7552d86d46cebc814e154f47852ddfd8f160786b7db732003e909467e9,https://raw.githubusercontent.com/Alluxio/alluxio/cf7686527d660ee54aca4ff4349d6ca6daeaf62e/core/client/fs/src/main/java/alluxio/client/block/stream/LocalFilePacketReader.java,https://raw.githubusercontent.com/Alluxio/alluxio/1d1383c034860937961f9b8e9d377bb8121cf338/core/client/fs/src/main/java/alluxio/client/block/stream/LocalFilePacketReader.java
24,Alluxio/alluxio,34034,2012-12-21T17:43:46Z,2023-06-21T20:17:28Z,6274,857,2844,60,353,313,"Alluxio, data orchestration for analytics and machine learning in the cloud",https://github.com/Alluxio/alluxio/commit/eef154ce8333840ba0a86f8b4e1ca0415cc3d320,2012-12-21T17:43:46Z,2017-05-04T20:16:07Z,160,177,core/client/src/main/java/alluxio/client/file/FileInStream.java:close,"core/client/src/main/java/alluxio/client/file/FileInStream.java@@ -166,13 +166,18 @@",file,noCloseEPath,CloseInFinally,no,,alluxio.client.block.stream.BlockInStream,no,mCurrentBlockInStream,core/client/src/main/java/alluxio/client/file/FileInStream.java:611,instance variable,379093f1559a3090f59835fdf4aad82c967a93067cefee7ec428b323f80c357a,7b3e3f301a830e2f1d9ef7ea705f9ad86ad2b2ebe483b676b8bdbbc22923c5fc,https://raw.githubusercontent.com/Alluxio/alluxio/c5fe720c920ab519ce0a75a80c409314ad780d01/core/client/src/main/java/alluxio/client/file/FileInStream.java,https://raw.githubusercontent.com/Alluxio/alluxio/eef154ce8333840ba0a86f8b4e1ca0415cc3d320/core/client/src/main/java/alluxio/client/file/FileInStream.java
25,Alluxio/alluxio,34034,2012-12-21T17:43:46Z,2023-06-21T20:17:28Z,6274,857,2844,60,353,313,"Alluxio, data orchestration for analytics and machine learning in the cloud",https://github.com/Alluxio/alluxio/commit/00e12740a6ad24e48c9f2bde70b8d49c0a7f7acb,2017-03-20T23:00:01Z,2017-03-21T20:28:15Z,99 ,179,core/server/common/src/main/java/alluxio/master/AbstractMaster.java:start,"core/server/common/src/main/java/alluxio/master/AbstractMaster.java@@ -161,11 +161,11 @@",file,noCloseEPath,try-with,no,,alluxio.master.journal.JournalOutputStream,no,checkpointStream,core/server/common/src/main/java/alluxio/master/AbstractMaster.java:164,local variable,b1bea27426a241b87b7b020ee9fd827751a5b539234f57299ce64220f23239d3,84342777308fdec123b34501a4fe85d9da18421171f85455e9d46f844db40ffc,https://raw.githubusercontent.com/Alluxio/alluxio/ea3113f7a507d763b9761a23a5db63973b0ea3a4/core/server/common/src/main/java/alluxio/master/AbstractMaster.java,https://raw.githubusercontent.com/Alluxio/alluxio/00e12740a6ad24e48c9f2bde70b8d49c0a7f7acb/core/server/common/src/main/java/alluxio/master/AbstractMaster.java
26,Alluxio/alluxio,34034,2012-12-21T17:43:46Z,2023-06-21T20:17:28Z,6274,857,2844,60,353,313,"Alluxio, data orchestration for analytics and machine learning in the cloud",https://github.com/Alluxio/alluxio/commit/00e12740a6ad24e48c9f2bde70b8d49c0a7f7acb,2017-03-10T00:42:30Z,2017-03-21T20:28:15Z,75,89,core/server/common/src/main/java/alluxio/master/journal/ufs/UfsJournalTailer.java:processJournalCheckpoint,"core/server/common/src/main/java/alluxio/master/journal/ufs/UfsJournalTailer.java@@ -77,15 +77,14 @@",file,noCloseEPath,try-with,no,,alluxio.master.journal.JournalOutputStream,no,is,core/server/common/src/main/java/alluxio/master/journal/ufs/UfsJournalTailer.java:80,local variable,f551a55b3984969042bd963b1d6c88e1e235313b0dad0cede6991baef60bc98d,00eef18cfd03b86b37c682bdaff76366d6adb1865fda258c33e0e4cf26a051a3,https://raw.githubusercontent.com/Alluxio/alluxio/ea3113f7a507d763b9761a23a5db63973b0ea3a4/core/server/common/src/main/java/alluxio/master/journal/ufs/UfsJournalTailer.java,https://raw.githubusercontent.com/Alluxio/alluxio/00e12740a6ad24e48c9f2bde70b8d49c0a7f7acb/core/server/common/src/main/java/alluxio/master/journal/ufs/UfsJournalTailer.java
27,Alluxio/alluxio,34034,2012-12-21T17:43:46Z,2023-06-21T20:17:28Z,6274,857,2844,60,353,313,"Alluxio, data orchestration for analytics and machine learning in the cloud",https://github.com/Alluxio/alluxio/commit/8e204e6ec3663f162a412b5cdf3303ef95fc80f2,2012-12-21T17:43:46Z,2016-10-17T14:34:03Z,110,167,core/client/src/main/java/alluxio/client/file/FileOutStream.java:FileOutStream,"core/client/src/main/java/alluxio/client/file/FileOutStream.java@@ -135,12 +135,15 @@",thread,noCloseEPath,CloseOnExcep,no,,alluxio.client.file,no,mFileSystemWorkerClient,core/client/src/main/java/alluxio/client/file/FileOutStream.java:132,instance variable,226cf3eeb3a222b3938ac322dfae323b5a212a00ade8d5ae9bc606e6156eec8e,57614e366169dce40a78261a3e16a6650050318da7a4525060dc13a3c4b249fb,https://raw.githubusercontent.com/Alluxio/alluxio/916883f357e97bc6813125c6ece7a114bf54526c/core/client/src/main/java/alluxio/client/file/FileOutStream.java,https://raw.githubusercontent.com/Alluxio/alluxio/8e204e6ec3663f162a412b5cdf3303ef95fc80f2/core/client/src/main/java/alluxio/client/file/FileOutStream.java
28,Alluxio/alluxio,34034,2012-12-21T17:43:46Z,2023-06-21T20:17:28Z,6274,857,2844,60,353,313,"Alluxio, data orchestration for analytics and machine learning in the cloud",https://github.com/Alluxio/alluxio/commit/8d63f35ec5f9cbd5514f7ca7f6885aed2d2d0390,2016-09-23T22:52:55Z,2016-10-17T14:34:03Z,110,167,core/client/src/main/java/alluxio/client/file/FileOutStream.java:FileOutStream,"core/client/src/main/java/alluxio/client/file/FileOutStream.java@@ -135,12 +135,15 @@",thread,noCloseRPath,CloseOnExcep,no,,alluxio.client.file.FileSystemWorkerClient,no,mFileSystemWorkerClient,core/client/src/main/java/alluxio/client/file/FileOutStream.java:132,instance variable,226cf3eeb3a222b3938ac322dfae323b5a212a00ade8d5ae9bc606e6156eec8e,57614e366169dce40a78261a3e16a6650050318da7a4525060dc13a3c4b249fb,https://raw.githubusercontent.com/Alluxio/alluxio/40211744e1235fd5073f5942b12fe7df2f19484a/core/client/src/main/java/alluxio/client/file/FileOutStream.java,https://raw.githubusercontent.com/Alluxio/alluxio/8d63f35ec5f9cbd5514f7ca7f6885aed2d2d0390/core/client/src/main/java/alluxio/client/file/FileOutStream.java
29,Alluxio/alluxio,34034,2012-12-21T17:43:46Z,2023-06-21T20:17:28Z,6274,857,2844,60,353,313,"Alluxio, data orchestration for analytics and machine learning in the cloud",https://github.com/Alluxio/alluxio/commit/b85af61b4e54ddc408314385a400d369b53e039c,2015-10-28T17:26:39Z,2015-10-28T07:41:58Z,284,288,common/src/main/java/tachyon/util/io/BufferUtils.java:writeBufferToFile,"common/src/main/java/tachyon/util/io/BufferUtils.java@@ -283,8 +283,11 @@",file,noCloseEPath,CloseInFinally,no,java.io.FileOutputStream,,no,os,common/src/main/java/tachyon/util/io/BufferUtils.java:285,local variable,a15114c6eb62e1aaabfbc6fa0c06f7ae95154c973915c481c099c688cb0d2ebb,4e22d9408516df4cb80d5eefd329d6d431ff22e3a2f4ab3c2ef852073fdbbaf6,https://raw.githubusercontent.com/Alluxio/alluxio/169ff4cdd0d5d7389249b9468b977000a6cf93f3/common/src/main/java/tachyon/util/io/BufferUtils.java,https://raw.githubusercontent.com/Alluxio/alluxio/b85af61b4e54ddc408314385a400d369b53e039c/common/src/main/java/tachyon/util/io/BufferUtils.java
30,Alluxio/alluxio,34034,2012-12-21T17:43:46Z,2023-06-21T20:17:28Z,6274,857,2844,60,353,313,"Alluxio, data orchestration for analytics and machine learning in the cloud",https://github.com/Alluxio/alluxio/commit/b85af61b4e54ddc408314385a400d369b53e039c,2015-09-02T22:57:50Z,2015-10-28T07:41:58Z,91,117,servers/src/main/java/tachyon/web/WebInterfaceDownloadLocalServlet.java:downloadLogFile,"servers/src/main/java/tachyon/web/WebInterfaceDownloadLocalServlet.java@@ -101,18 +100,20 @@",file,noCloseEPath,CloseInFinally,no,javax.servlet.ServletOutputStream,,no,out,servers/src/main/java/tachyon/web/WebInterfaceDownloadLocalServlet.java:106,local variable,2b4875c64f75ca4b5fe6003890d9fb57024dd98088e4530e6ac29744dd1b6eba,55e9c9c9f38aa2cd3cd785791f27c147dc4608c186748368ca033c51eef2cf2a,https://raw.githubusercontent.com/Alluxio/alluxio/169ff4cdd0d5d7389249b9468b977000a6cf93f3/servers/src/main/java/tachyon/web/WebInterfaceDownloadLocalServlet.java,https://raw.githubusercontent.com/Alluxio/alluxio/b85af61b4e54ddc408314385a400d369b53e039c/servers/src/main/java/tachyon/web/WebInterfaceDownloadLocalServlet.java
31,Alluxio/alluxio,34034,2012-12-21T17:43:46Z,2023-06-21T20:17:28Z,6274,857,2844,60,353,313,"Alluxio, data orchestration for analytics and machine learning in the cloud",https://github.com/Alluxio/alluxio/commit/a652de847d3335a631fdbd5136c649dceaadc3bd,2015-09-30T22:37:27Z,2015-10-14T17:44:04Z,85,103,clients/unshaded/src/main/java/tachyon/client/block/RemoteBlockInStream.java:readFromRemote,"clients/unshaded/src/main/java/tachyon/client/block/RemoteBlockInStream.java@@ -91,12 +91,15 @@",file,noCloseEPath,CloseInFinally,no,java.nio.ByteBuffer,,no,reader,clients/unshaded/src/main/java/tachyon/client/block/RemoteBlockInStream.java:92,local variable,b9c67e8cbbf05ad525bf94205633aa67c748753cf7670879996f611b4f578545,db32180268fa19a1550aeb325479a5d8d9e73b4938d6eb4def93e1741526086e,https://raw.githubusercontent.com/Alluxio/alluxio/4109c8be5a6f4bd3c305bc13aa5ea64ade126f15/clients/unshaded/src/main/java/tachyon/client/block/RemoteBlockInStream.java,https://raw.githubusercontent.com/Alluxio/alluxio/a652de847d3335a631fdbd5136c649dceaadc3bd/clients/unshaded/src/main/java/tachyon/client/block/RemoteBlockInStream.java
32,Alluxio/alluxio,34034,2012-12-21T17:43:46Z,2023-06-21T20:17:28Z,6274,857,2844,60,353,313,"Alluxio, data orchestration for analytics and machine learning in the cloud",https://github.com/Alluxio/alluxio/commit/4751e3fb615f9fc74dd8b6e3fe093b33b0d3e35b,2014-09-23T22:54:50Z,2014-10-29T17:05:40Z,31,36,core/src/main/java/tachyon/UnderFileSystemSingleLocal.java:create,"core/src/main/java/tachyon/UnderFileSystemSingleLocal.java@@ -30,7 +30,12 @@",file,noCloseRPath,CloseOnExcep,no,java.io.FileOutputStream,,no,stream,core/src/main/java/tachyon/UnderFileSystemSingleLocal.java:32,local variable,f8d0c3e542617bb18cb62b55349a5dc809f315cf3d0cc5e4ece177b0301d640f,03d6fae215e9c8963cb1f63664c55f9380646cac68e414f9126b5ae63fff0ecd,https://raw.githubusercontent.com/Alluxio/alluxio/dd1d2a9872e324122e11cda9574809f21cc1e482/core/src/main/java/tachyon/UnderFileSystemSingleLocal.java,https://raw.githubusercontent.com/Alluxio/alluxio/4751e3fb615f9fc74dd8b6e3fe093b33b0d3e35b/core/src/main/java/tachyon/UnderFileSystemSingleLocal.java
33,Alluxio/alluxio,34034,2012-12-21T17:43:46Z,2023-06-21T20:17:28Z,6274,857,2844,60,353,313,"Alluxio, data orchestration for analytics and machine learning in the cloud",https://github.com/Alluxio/alluxio/commit/ec757c4c34fe147601c89508d2cebf790e7cf2f9,2014-09-23T22:54:50Z,2014-10-21T23:23:48Z,36,63,core/src/main/java/tachyon/master/RecomputeCommand.java:run,"core/src/main/java/tachyon/master/RecomputeCommand.java@@ -38,21 +40,26 @@",file,noCloseEPath,CloseInFinally,no,"java.io.BufferedReader,java.io.InputStreamReader,java.io.BufferedWriter,java.io.FileWriter",,no,"bri,bre,bw","core/src/main/java/tachyon/master/RecomputeCommand.java:41,42,45",local variable,121bb81b63349311ad1e78443d824416ccf3db74974f1a1c4ce46e8838a6d654,d19386881d10cbeb620e25467e65b371b0502fe6c954bbefe8c98b9886abded4,https://raw.githubusercontent.com/Alluxio/alluxio/9d16b2443031a33040b5f4e5d70e692c942b7665/core/src/main/java/tachyon/master/RecomputeCommand.java,https://raw.githubusercontent.com/Alluxio/alluxio/ec757c4c34fe147601c89508d2cebf790e7cf2f9/core/src/main/java/tachyon/master/RecomputeCommand.java
34,Alluxio/alluxio,34034,2012-12-21T17:43:46Z,2023-06-21T20:17:28Z,6274,857,2844,60,353,313,"Alluxio, data orchestration for analytics and machine learning in the cloud",https://github.com/Alluxio/alluxio/commit/dbf3ea6bc2ef68b145368cd5d019da7fc79ccc7a,2014-08-07T13:30:42Z,2014-08-17T07:27:13Z,45,69,core/src/main/java/tachyon/master/Image.java:create,"core/src/main/java/tachyon/master/Image.java@@ -47,25 +47,32 @@",file,noCloseEPath,CloseInFinally,no,java.io.DataOutputStream,tachyon.UnderFileSystem,no,"ufs,imageOs","core/src/main/java/tachyon/master/Image.java:49,55",local variable,bdd6580e8c9cc71fd1a51494386ac8899f562832e409e5699686bb2fa760dd98,436130ec9a02d550628f0e703c83b9384983a3b5e4c1404c9add37e7a337264d,https://raw.githubusercontent.com/Alluxio/alluxio/f1fbf37c25afd557204c3844a3f6eda83d98c80b/core/src/main/java/tachyon/master/Image.java,https://raw.githubusercontent.com/Alluxio/alluxio/dbf3ea6bc2ef68b145368cd5d019da7fc79ccc7a/core/src/main/java/tachyon/master/Image.java
35,Alluxio/alluxio,34034,2012-12-21T17:43:46Z,2023-06-21T20:17:28Z,6274,857,2844,60,353,313,"Alluxio, data orchestration for analytics and machine learning in the cloud",https://github.com/Alluxio/alluxio/commit/dbf3ea6bc2ef68b145368cd5d019da7fc79ccc7a,2014-08-07T13:30:42Z,2014-08-17T07:27:13Z,80,93,core/src/main/java/tachyon/master/Image.java:load,"core/src/main/java/tachyon/master/Image.java@@ -79,17 +86,22 @@",file,noCloseEPath,CloseInFinally,no,java.io.DataInputStream,tachyon.UnderFileSystem,no,"ufs,imageIs","core/src/main/java/tachyon/master/Image.java:81,87",local variable,bdd6580e8c9cc71fd1a51494386ac8899f562832e409e5699686bb2fa760dd98,436130ec9a02d550628f0e703c83b9384983a3b5e4c1404c9add37e7a337264d,https://raw.githubusercontent.com/Alluxio/alluxio/f1fbf37c25afd557204c3844a3f6eda83d98c80b/core/src/main/java/tachyon/master/Image.java,https://raw.githubusercontent.com/Alluxio/alluxio/dbf3ea6bc2ef68b145368cd5d019da7fc79ccc7a/core/src/main/java/tachyon/master/Image.java
36,Alluxio/alluxio,34034,2012-12-21T17:43:46Z,2023-06-21T20:17:28Z,6274,857,2844,60,353,313,"Alluxio, data orchestration for analytics and machine learning in the cloud",https://github.com/Alluxio/alluxio/commit/a40b1ce65fb8dd2f44fb2d041477e3629ae3d279,2014-08-15T22:58:43Z,2014-08-17T04:01:32Z,472,508,core/src/main/java/tachyon/client/TachyonFile.java:retrieveByteBufferFromRemoteMachine,"core/src/main/java/tachyon/client/TachyonFile.java@@ -471,46 +471,49 @@",socket,noCloseEPath,CloseInFinally,no,java.nio.channels.SocketChannel,,no,socketChannel,core/src/main/java/tachyon/client/TachyonFile.java:474,local variable,c9ee98209a42dcfbbe3f5207513a2efbcd4ee62716770f1183df75a7ea59c2ca,add4ae0f7011114808a9df0ddeef4dcfbd2f26909997b9a0ce99b3be71db302d,https://raw.githubusercontent.com/Alluxio/alluxio/6a5205dbe72a4892e5a5fae3f68b624ee35f8072/core/src/main/java/tachyon/client/TachyonFile.java,https://raw.githubusercontent.com/Alluxio/alluxio/a40b1ce65fb8dd2f44fb2d041477e3629ae3d279/core/src/main/java/tachyon/client/TachyonFile.java
37,Alluxio/alluxio,34034,2012-12-21T17:43:46Z,2023-06-21T20:17:28Z,6274,857,2844,60,353,313,"Alluxio, data orchestration for analytics and machine learning in the cloud",https://github.com/Alluxio/alluxio/commit/3d27edb6bcd5dd8185efeea449960b5f51c18fed,2020-02-27T23:29:55Z,2020-08-18T03:03:15Z,116,132,core/client/fs/src/main/java/alluxio/client/file/cache/store/RocksPageStore.java:get,"core/client/fs/src/main/java/alluxio/client/file/cache/store/RocksPageStore.java@@ -123,9 +121,25 @@",file,noCloseRPath,try-with,no,java.io.ByteArrayInputStream,,no,bais,core/client/fs/src/main/java/alluxio/client/file/cache/store/RocksPageStore.java:126,local variable,eb94dd3d954ffe1073b1c3d7f6d95746c607dc396091b005c76c1d4d3df102a9,6cf615a4a2e2d0dadb1171d64ea1dc81fd5965b611419c191982fa7720902ada,https://raw.githubusercontent.com/Alluxio/alluxio/28a79e481e6b3d5653ec35433d6835b4f90c730b/core/client/fs/src/main/java/alluxio/client/file/cache/store/RocksPageStore.java,https://raw.githubusercontent.com/Alluxio/alluxio/3d27edb6bcd5dd8185efeea449960b5f51c18fed/core/client/fs/src/main/java/alluxio/client/file/cache/store/RocksPageStore.java
38,Alluxio/alluxio,34034,2012-12-21T17:43:46Z,2023-06-21T20:17:28Z,6274,857,2844,60,353,313,"Alluxio, data orchestration for analytics and machine learning in the cloud",https://github.com/Alluxio/alluxio/commit/10faa83f7c754a32b6aa3e6732947f3c75241fc5,2017-12-05T15:55:41Z,2018-01-16T00:10:22Z,162 ,167 ,core/server/worker/src/main/java/alluxio/worker/file/FileDataManager.java:ufsFingerprint,"core/server/worker/src/main/java/alluxio/worker/file/FileDataManager.java:@@ -162,8 +163,11 @@",file,noCloseRPath,try-with,no,,alluxio.underfs.UnderFileSystem,no,ufs,core/server/worker/src/main/java/alluxio/worker/file/FileDataManager.java:165,local variable,7df372bcfd8d0f22edc4f490e6068da9af65673ac05138cba4c05751ee9487a8,f822a0af08a6871cacd5c614d344a67a14d3d45e969cee8b94956f2a71125bb9,https://raw.githubusercontent.com/Alluxio/alluxio/0649a4118b67212ce996b96ee5ac2461612020d0/core/server/worker/src/main/java/alluxio/worker/file/FileDataManager.java,https://raw.githubusercontent.com/Alluxio/alluxio/10faa83f7c754a32b6aa3e6732947f3c75241fc5/core/server/worker/src/main/java/alluxio/worker/file/FileDataManager.java
39,Alluxio/alluxio,34034,2012-12-21T17:43:46Z,2023-06-21T20:17:28Z,6274,857,2844,60,353,313,"Alluxio, data orchestration for analytics and machine learning in the cloud",https://github.com/Alluxio/alluxio/commit/3cf2e88da051f9cd115d84ef9fb7d94fae488ffd,2016-09-16T16:45:35Z,2016-10-19T19:51:19Z,96 ,114 ,core/client/src/main/java/alluxio/client/block/LocalBlockOutStream.java:close,"core/client/src/main/java/alluxio/client/block/LocalBlockOutStream.java:@@ -97,19 +97,19 @@ ",file,noCloseEPath,CloseInFinally,no,,com.google.common.io.Closer,yes,mCloser,core/client/src/main/java/alluxio/client/block/LocalBlockOutStream.java:65,instance variable,bbb51383afcc502998a7a4e435bbbc069533b523ca04816aeb91d7f86301d10c,23b9919f26c8a864f13abfff64ac4810ae926b59ac23255a3f22b06b174c7369,https://raw.githubusercontent.com/Alluxio/alluxio/c1ec707b0624d573dfae8d13e9759daaba8aa6ad/core/client/src/main/java/alluxio/client/block/LocalBlockOutStream.java,https://raw.githubusercontent.com/Alluxio/alluxio/3cf2e88da051f9cd115d84ef9fb7d94fae488ffd/core/client/src/main/java/alluxio/client/block/LocalBlockOutStream.java
40,amitshekhariitbhu/Android-Debug-Database,329,2016-11-16T14:20:24Z,2023-01-18T08:06:22Z,8199,82,871,12,11,12,A library for debugging android databases and shared preferences - Make Debugging Great Again,https://github.com/amitshekhariitbhu/Android-Debug-Database/commit/5666b9e972567ff57d52fcf739ebe447e1bcbedc,2017-04-24T03:42:46Z,2017-04-24T04:04:51Z,63,152,debug-db/src/main/java/com/amitshekhar/utils/DatabaseHelper.java:getTableData,"debug-db/src/main/java/com/amitshekhar/utils/DatabaseHelper.java@@ -72,14 +72,20 @@",socket,noCloseEPath,CloseInFinally,no,,android.database.Cursor,no,cursor,debug-db/src/main/java/com/amitshekhar/utils/DatabaseHelper.java:78,local variable,2d8a517728a8ae62587518d914756850a5862b49dccd28e1e4d05b59566eac90,7268ec15fd656a7afde3d83fcfff7a4491158f30ffde48e1ea5fddb354ec0a1f,https://raw.githubusercontent.com/amitshekhariitbhu/Android-Debug-Database/563bbbc1313611cd6cc75167802a6ee5b2b00b72/debug-db/src/main/java/com/amitshekhar/utils/DatabaseHelper.java,https://raw.githubusercontent.com/amitshekhariitbhu/Android-Debug-Database/5666b9e972567ff57d52fcf739ebe447e1bcbedc/debug-db/src/main/java/com/amitshekhar/utils/DatabaseHelper.java
41,androidx/media,15177,2021-09-02T18:42:10Z,2023-06-23T18:15:13Z,529,170,116,13,225,11,"Jetpack Media3 support libraries for media use cases, including ExoPlayer, an extensible media player for Android",https://github.com/androidx/media/commit/c067ee8853cc80c06e7275dc3bd3eba2d8c5b2b3,2020-11-19T10:34:49Z,2021-02-23T15:03:46Z,159 ,213 ,library/core/src/main/java/com/google/android/exoplayer2/upstream/cache/CacheWriter.java:readBlockToCache,"library/core/src/main/java/com/google/android/exoplayer2/upstream/cache/CacheWriter.java:@@ -206,10 +210,16 @@ ",socket,noCloseRPath,CloseOnRPath,yes,,com.google.android.exoplayer2.upstream.cache.CacheDataSource,yes,dataSource,library/core/src/main/java/com/google/android/exoplayer2/upstream/cache/CacheWriter.java:82,instance variable,f0333d725b3589bcecfe397ec68abc9cb44df52e795b1d04fbe4f841518d32b8,9f7e1bd10bbf53c4132220263bed829adeed7c4b32008d55e359b036349759e7,https://raw.githubusercontent.com/androidx/media/520f77bef5e1313923aadb4ba4021ff42202cd56/library/core/src/main/java/com/google/android/exoplayer2/upstream/cache/CacheWriter.java,https://raw.githubusercontent.com/androidx/media/c067ee8853cc80c06e7275dc3bd3eba2d8c5b2b3/library/core/src/main/java/com/google/android/exoplayer2/upstream/cache/CacheWriter.java
